dataset,input_dim,replicate,width,model_index,reserve_neurons,support_before,support_after,cluster_size,cluster_diameter,objective_before,objective_after,objective_increase,positive_increase,lemma_upper_increment,bound_respected
ridge_teacher_binary,1,5,128,0,4,31,31,0,0.0,0.5961500225433921,0.5961500225433921,0.0,0.0,0.3019359590192082,True
ridge_teacher_binary,1,5,128,1,4,36,36,0,0.0,0.5961500218401519,0.5961500218401519,0.0,0.0,0.30194100116761113,True
ridge_teacher_binary,1,5,128,2,4,32,32,0,0.0,0.5961500204826561,0.5961500204826561,0.0,0.0,0.3019570645060624,True
ridge_teacher_binary,1,5,128,3,4,32,32,0,0.0,0.596150070836856,0.596150070836856,0.0,0.0,0.3019712189438962,True
ridge_teacher_binary,1,5,128,4,4,36,36,0,0.0,0.596150020240282,0.596150020240282,0.0,0.0,0.3019895931020761,True
ridge_teacher_binary,1,5,128,5,4,37,37,0,0.0,0.5961500213001266,0.5961500213001266,0.0,0.0,0.3019466075519224,True
ridge_teacher_binary,1,5,128,6,4,33,33,0,0.0,0.5961500263180428,0.5961500263180428,0.0,0.0,0.30200475879249133,True
ridge_teacher_binary,1,5,128,7,4,32,32,0,0.0,0.5961500198596321,0.5961500198596321,0.0,0.0,0.30195769742108236,True
ridge_teacher_binary,1,6,8,0,4,6,2,5,0.0,0.5961500241140977,0.5961500241140977,0.0,0.0,4.8306671716670495,True
ridge_teacher_binary,1,6,8,1,4,8,1,8,2.0,0.5961500231331255,0.678640184093291,0.08249016096016548,0.08249016096016548,4.830490714202143,True
ridge_teacher_binary,1,6,8,2,4,7,1,7,2.0,0.5961500214088159,0.6745486532590054,0.07839863185018947,0.07839863185018947,4.830972672879236,True
ridge_teacher_binary,1,6,8,3,4,8,1,8,2.0,0.5961500224667153,0.6745403708081387,0.07839034834142333,0.07839034834142333,4.830614470174222,True
ridge_teacher_binary,1,6,8,4,4,8,1,8,2.0,0.5961500236324746,0.6745527300811778,0.07840270644870317,0.07840270644870317,4.831148976117366,True
ridge_teacher_binary,1,6,8,5,4,7,1,7,2.0,0.5961500368764315,0.6745242157730268,0.07837417889659526,0.07837417889659526,4.829915690681529,True
ridge_teacher_binary,1,6,8,6,4,6,3,4,0.0,0.5961500200408268,0.5961500200408268,0.0,0.0,4.831538685149614,True
ridge_teacher_binary,1,6,8,7,4,7,1,7,2.0,0.5961500333009563,0.6745158450470081,0.07836581174605184,0.07836581174605184,4.829553566209908,True
ridge_teacher_binary,1,6,16,0,4,12,12,0,0.0,0.5961500235100248,0.5961500235100248,0.0,0.0,2.416208029624846,True
ridge_teacher_binary,1,6,16,1,4,10,10,0,0.0,0.5961500287985112,0.5961500287985112,0.0,0.0,2.4159277665230414,True
ridge_teacher_binary,1,6,16,2,4,11,11,0,0.0,0.596150019966396,0.596150019966396,0.0,0.0,2.4158355168781966,True
ridge_teacher_binary,1,6,16,3,4,13,7,7,0.0,0.5961500197807591,0.5961500197807591,0.0,0.0,2.415708654338187,True
ridge_teacher_binary,1,6,16,4,4,12,12,0,0.0,0.5961500252160378,0.5961500252160378,0.0,0.0,2.415312291522146,True
ridge_teacher_binary,1,6,16,5,4,12,12,0,0.0,0.596150024100075,0.596150024100075,0.0,0.0,2.4161453970292204,True
ridge_teacher_binary,1,6,16,6,4,10,10,0,0.0,0.5961500211011873,0.5961500211011873,0.0,0.0,2.4156806952268166,True
ridge_teacher_binary,1,6,16,7,4,12,12,0,0.0,0.5961500198393537,0.5961500198393537,0.0,0.0,2.4157072442648007,True
ridge_teacher_binary,1,6,32,0,4,14,14,0,0.0,0.5961500223339501,0.5961500223339501,0.0,0.0,1.2080475898445584,True
ridge_teacher_binary,1,6,32,1,4,17,17,0,0.0,0.5961500266493249,0.5961500266493249,0.0,0.0,1.2078729183808063,True
ridge_teacher_binary,1,6,32,2,4,18,18,0,0.0,0.5961500247731486,0.5961500247731486,0.0,0.0,1.208051737443231,True
ridge_teacher_binary,1,6,32,3,4,21,21,0,0.0,0.5961500201406883,0.5961500201406883,0.0,0.0,1.2078095242904712,True
ridge_teacher_binary,1,6,32,4,4,15,15,0,0.0,0.5961500215320651,0.5961500215320651,0.0,0.0,1.2076972609673036,True
ridge_teacher_binary,1,6,32,5,4,18,18,0,0.0,0.5961500245713552,0.5961500245713552,0.0,0.0,1.2076656362159375,True
ridge_teacher_binary,1,6,32,6,4,19,19,0,0.0,0.5961500277804025,0.5961500277804025,0.0,0.0,1.2081370647844483,True
ridge_teacher_binary,1,6,32,7,4,17,17,0,0.0,0.5961500203366669,0.5961500203366669,0.0,0.0,1.2077650518977987,True
ridge_teacher_binary,1,6,64,0,4,23,23,0,0.0,0.5961500198336844,0.5961500198336844,0.0,0.0,0.6039491639653876,True
ridge_teacher_binary,1,6,64,1,4,28,28,0,0.0,0.5961500197661188,0.5961500197661188,0.0,0.0,0.6039363456719219,True
ridge_teacher_binary,1,6,64,2,4,24,24,0,0.0,0.5961500218241098,0.5961500218241098,0.0,0.0,0.6038701568237079,True
ridge_teacher_binary,1,6,64,3,4,26,26,0,0.0,0.5961500199329883,0.5961500199329883,0.0,0.0,0.6039141756588396,True
ridge_teacher_binary,1,6,64,4,4,23,23,0,0.0,0.5961500219440069,0.5961500219440069,0.0,0.0,0.6040043334308982,True
ridge_teacher_binary,1,6,64,5,4,27,27,0,0.0,0.596150019765214,0.596150019765214,0.0,0.0,0.6039369452801546,True
ridge_teacher_binary,1,6,64,6,4,26,26,0,0.0,0.5961500204270747,0.5961500204270747,0.0,0.0,0.6039821633317519,True
ridge_teacher_binary,1,6,64,7,4,24,24,0,0.0,0.596150029287791,0.596150029287791,0.0,0.0,0.6041361043757774,True
ridge_teacher_binary,1,6,128,0,4,33,33,0,0.0,0.5961500210142714,0.5961500210142714,0.0,0.0,0.30198531503030457,True
ridge_teacher_binary,1,6,128,1,4,38,38,0,0.0,0.596150025678072,0.596150025678072,0.0,0.0,0.301946483361499,True
ridge_teacher_binary,1,6,128,2,4,35,35,0,0.0,0.5961500197897814,0.5961500197897814,0.0,0.0,0.3019690733671427,True
ridge_teacher_binary,1,6,128,3,4,35,35,0,0.0,0.5961500208778272,0.5961500208778272,0.0,0.0,0.3020019360637965,True
ridge_teacher_binary,1,6,128,4,4,35,35,0,0.0,0.5961500241416516,0.5961500241416516,0.0,0.0,0.3019686886178095,True
ridge_teacher_binary,1,6,128,5,4,37,37,0,0.0,0.596150019770211,0.596150019770211,0.0,0.0,0.3019683874366683,True
ridge_teacher_binary,1,6,128,6,4,35,35,0,0.0,0.5961500224885484,0.5961500224885484,0.0,0.0,0.30192435207723906,True
ridge_teacher_binary,1,6,128,7,4,34,34,0,0.0,0.5961500206381962,0.5961500206381962,0.0,0.0,0.3019354477987543,True
ridge_teacher_binary,1,7,8,0,4,7,1,7,2.0,0.5961500198560908,0.6786659619886178,0.082515942132527,0.082515942132527,4.831582265230222,True
ridge_teacher_binary,1,7,8,1,4,7,1,7,2.0,0.5961500238147843,0.6786401419539093,0.08249011813912499,0.08249011813912499,4.830488929578013,True
ridge_teacher_binary,1,7,8,2,4,8,1,8,2.0,0.5961500258223209,0.6786557858585069,0.08250576003618604,0.08250576003618604,4.831151399681,True
ridge_teacher_binary,1,7,8,3,4,8,1,8,2.0,0.596150032337046,0.6745945335844,0.07844450124735403,0.07844450124735403,4.832956293615968,True
ridge_teacher_binary,1,7,8,4,4,7,1,7,2.0,0.5961500335669129,0.6745933836251375,0.07844335005822467,0.07844335005822467,4.832906588529088,True
ridge_teacher_binary,1,7,8,5,4,6,2,5,0.0,0.5961500229190309,0.5961500229190309,0.0,0.0,4.8307881074923555,True
ridge_teacher_binary,1,7,8,6,4,7,1,7,2.0,0.5961500198985752,0.6786598442570881,0.08250982435851295,0.08250982435851295,4.831323241358804,True
ridge_teacher_binary,1,7,8,7,4,8,1,8,2.0,0.5961500231393015,0.6745690907865688,0.07841906764726725,0.07841906764726725,4.83185641434195,True
ridge_teacher_binary,1,7,16,0,4,11,11,0,0.0,0.5961500207353799,0.5961500207353799,0.0,0.0,2.4156149505551623,True
