dimension,endpoint,source_width,q,trials,atomic_mass,d_x_squared,base_risk,base_objective,exact_expected_excess,mc_mean_excess,mc_excess_se,mc_mean_linear_term,mc_mean_remainder,smooth_bound,exact_to_bound_ratio,q_scaled_exact,best_objective_excess,max_mass_error,max_support_excess,balance_prediction_error,balance_penalty_error
8,4,256,4,2048,1.0,1.0723265924049925,0.0181935171671099,0.028193517167109904,0.060562240483600774,0.06036338602873474,0.001059140972041229,-0.00045035044468339045,0.060813736473418145,0.13404082405062406,0.4518193685584016,0.2259096842792008,-0.0029359998719658345,0.0,0,1.6653345369377348e-16,0.0
8,4,256,8,2048,1.0,1.0723265924049925,0.0181935171671099,0.028193517167109904,0.030281120241800387,0.030058948818931605,0.0006527766120045799,-0.0002541505323775125,0.030313099351309117,0.06702041202531203,0.4518193685584016,0.2259096842792008,-0.01088512612797328,0.0,0,1.6653345369377348e-16,0.0
8,4,256,16,2048,1.0,1.0723265924049925,0.0181935171671099,0.028193517167109904,0.015140560120900193,0.015134256611716272,0.00042173333505099035,-0.00016277221750632528,0.015297028829222598,0.033510206012656016,0.4518193685584016,0.2259096842792008,-0.013421139856616124,0.0,0,1.6653345369377348e-16,0.0
8,4,256,32,2048,1.0,1.0723265924049925,0.0181935171671099,0.028193517167109904,0.007570280060450097,0.007850413879985198,0.000286118023693573,0.0001479781850563447,0.007702435694928854,0.016755103006328008,0.4518193685584016,0.2259096842792008,-0.013006816242613902,0.0,0,1.6653345369377348e-16,0.0
8,4,256,64,2048,1.0,1.0723265924049925,0.0181935171671099,0.028193517167109904,0.0037851400302250484,0.0036758480293076793,0.00018466695166425534,-4.97887486566019e-05,0.0037256367779642825,0.008377551503164004,0.4518193685584016,0.2259096842792008,-0.014038559405445006,0.0,-5,1.6653345369377348e-16,0.0
8,4,256,128,2048,1.0,1.0723265924049925,0.0181935171671099,0.028193517167109904,0.0018925700151125242,0.0018605893457435357,0.00013219107211641045,-4.006670543779548e-05,0.001900656051181332,0.004188775751582002,0.4518193685584016,0.2259096842792008,-0.012281553299634394,0.0,-31,1.6653345369377348e-16,0.0
8,5,256,4,2048,1.0,1.0510219422100604,0.00901810088366359,0.01901810088366359,0.061372103190375116,0.06157637929726155,0.000810361614025,0.00036476822327959253,0.061211611073981945,0.13137774277625755,0.4671423172104173,0.23357115860520866,0.008585123952285495,0.0,0,1.1102230246251565e-16,0.0
8,5,256,8,2048,1.0,1.0510219422100604,0.00901810088366359,0.01901810088366359,0.030686051595187558,0.030670379648604015,0.0004600192800863447,-0.00038568832452517585,0.03105606797312919,0.06568887138812878,0.4671423172104173,0.23357115860520866,-0.002453500937878576,0.0,0,1.1102230246251565e-16,0.0
8,5,256,16,2048,1.0,1.0510219422100604,0.00901810088366359,0.01901810088366359,0.015343025797593779,0.015449849596235998,0.00027476670248545974,0.00011734251533018044,0.015332507080905819,0.03284443569406439,0.4671423172104173,0.23357115860520866,-0.0038591876926232626,0.0,0,1.1102230246251565e-16,0.0
8,5,256,32,2048,1.0,1.0510219422100604,0.00901810088366359,0.01901810088366359,0.0076715128987968895,0.007903921685957566,0.00016206446997080428,0.00010687448252317131,0.007797047203434396,0.016422217847032194,0.4671423172104173,0.23357115860520866,-0.005731711244911072,0.0,0,1.1102230246251565e-16,0.0
8,5,256,64,2048,1.0,1.0510219422100604,0.00901810088366359,0.01901810088366359,0.0038357564493984447,0.003935937310595832,0.00010513292377955708,6.560962686527121e-05,0.003870327683730561,0.008211108923516097,0.4671423172104173,0.23357115860520866,-0.005635575100681676,0.0,-5,1.1102230246251565e-16,0.0
8,5,256,128,2048,1.0,1.0510219422100604,0.00901810088366359,0.01901810088366359,0.0019178782246992224,0.001990101703400419,6.732224222752763e-05,7.258068140233256e-05,0.0019175210219980875,0.0041055544617580484,0.4671423172104173,0.23357115860520866,-0.005553312987081949,0.0,-29,1.1102230246251565e-16,0.0
8,6,256,4,2048,1.0,1.057469259725935,0.00709779318254195,0.017097793182541947,0.06149466269724625,0.06230031402189302,0.0008280048563627186,-0.00045963015010472963,0.06275994417199773,0.13218365746574187,0.46522137362694677,0.23261068681347338,0.011436950705898926,0.0,0,1.6653345369377348e-16,0.0
