dataset,input_dim,replicate,width,level_type,threshold,eligible_models,pairs,sampled_gap_max,sampled_gap_median,path_upper_max,path_upper_q90,direct_upper_max,proof_upper_max,proof_upper_q90,certificate_width_max,certified_success_rate,unresolved_segments
ridge_teacher_binary,4,7,128,fixed,0.13106322484514552,8,3,8.368523435248187e-06,1.5223522013274593e-06,0.0002650772524513678,0.00023781944450353422,0.11845922714668189,0.004572190658817532,0.004572190658817532,0.0002673495392861436,0.0,141
ridge_teacher_binary,4,7,128,moving,0.1264866786351228,8,3,0.09309632564480558,0.08615618186187807,0.12821008382508076,0.12669390114796353,0.12821008382508076,0.002138974476539074,0.0018348915959812474,0.03511375818027518,0.0,8
ridge_teacher_binary,4,8,8,fixed,0.13106322484514552,7,3,0.013905214816030909,0.009045036335610795,0.026190684830256328,0.024160181246715578,0.27907232007004923,1.0500842234708534,1.0335949422772353,0.01228547001422542,0.0,198
ridge_teacher_binary,4,8,8,moving,0.13596451556248826,8,3,0.00026719654669368764,9.308522382900364e-06,0.001915855658865151,0.0016272211083625144,0.23073867136905066,0.8345415982367054,0.8053898879601691,0.0016486591121714633,0.0,176
ridge_teacher_binary,4,8,16,fixed,0.13106322484514552,8,3,0.0015473838120838856,0.00024544648930632795,0.00519148933704866,0.0044416581168179314,0.1684540568364669,0.47377280209334705,0.4710598204666962,0.0036441055249647747,0.0,286
ridge_teacher_binary,4,8,16,moving,0.1325581412664826,8,3,0.0001750910602971445,9.487668333141297e-06,0.0011975768575002432,0.0011501156260088075,0.25583519968784607,0.5172434451464157,0.5082503332515346,0.0010224857972030987,0.0,245
ridge_teacher_binary,4,8,32,fixed,0.13106322484514552,8,3,6.109128693559951e-06,2.1192437356376548e-06,0.00025490476498354897,0.0002478251071018567,0.12201710827799081,0.8322611375226123,0.8277804447041165,0.000248795636289989,0.0,232
ridge_teacher_binary,4,8,32,moving,0.12963558951731669,8,3,0.0003276958363188087,0.00013586128306780632,0.001553672350245422,0.0015074143647601235,0.07448263281169387,0.835910055666485,0.8354657991032762,0.0014178110671776156,0.0,240
ridge_teacher_binary,4,8,64,fixed,0.13106322484514552,8,3,8.000747737740843e-06,4.412684454252469e-06,0.0002743495025683551,0.0002659131878046117,0.15233433226587403,0.9475282787665478,0.9379500214452702,0.00026634875483061426,0.0,200
ridge_teacher_binary,4,8,64,moving,0.12765763307029077,8,3,0.06518702353886954,0.004876208282710737,0.09530258702137018,0.07861764540865317,0.10322641862059359,0.10156742126401824,0.10156742126401824,0.030115563482500635,0.0,145
ridge_teacher_binary,4,8,128,fixed,0.13106322484514552,8,3,7.362678117378563e-06,0.0,0.0002920692626210142,0.00028450772885051936,0.13578547146014183,0.004572190658817532,0.004572190658817532,0.00029475850174032203,0.0,146
ridge_teacher_binary,4,8,128,moving,0.1264866786351228,8,3,0.016225370579976667,0.013628373498141028,0.03403092359832588,0.03298427829781505,0.1184837117398925,0.0006185600737499408,0.0006185600737499408,0.017805553018349213,0.0,11
ridge_teacher_binary,4,9,8,fixed,0.13106322484514552,6,3,0.005151931463733023,0.004192773294366209,0.009095788447517489,0.00878788589225773,0.21310642608749983,1.0500195170407047,0.94002465451405,0.003943856983784466,0.0,189
ridge_teacher_binary,4,9,8,moving,0.13596451556248826,7,3,0.30290970126453365,0.00030126351188189404,0.34130078749996473,0.27319952356933347,0.34130078749996473,1.045118226323362,0.9351233637967074,0.03839108623543103,0.0,95
ridge_teacher_binary,4,9,16,fixed,0.13106322484514552,8,3,0.0003942698864781713,0.0001502469042943544,0.002404338784701837,0.0021090648671875933,0.23775860155885623,0.5238818954943008,0.5153177921239019,0.002010068898223666,0.0,320
ridge_teacher_binary,4,9,16,moving,0.1325581412664826,8,3,0.00040444353826743495,5.7819162271599556e-06,0.0017152497390851007,0.001473898622421488,0.26827972364955466,0.9224950420357444,0.8424734294431883,0.0013108062008176657,0.0,210
ridge_teacher_binary,4,9,32,fixed,0.13106322484514552,8,3,0.0001209703124012973,2.0503465948479294e-05,0.0008445639135381267,0.0008211342777088626,0.19415396851705521,1.0413094431823295,1.0051358565339061,0.0007235936011368294,0.0,265
ridge_teacher_binary,4,9,32,moving,0.12963558951731669,8,3,0.001939746932297537,1.1911495109623305e-05,0.00518075209707719,0.004231278796209936,0.15162032589615432,1.0427370785101584,1.005172181670252,0.0032410051647796534,0.0,309
ridge_teacher_binary,4,9,64,fixed,0.13106322484514552,8,3,1.0587602673750585e-06,0.0,0.0002103453700496305,0.00019894477972294268,0.1365637212382698,0.9879305213048906,0.8822064043222491,0.00022989065020337374,0.0,154
ridge_teacher_binary,4,9,64,moving,0.12765763307029077,8,3,0.0030595589271117385,0.002656331777159432,0.007860709896842039,0.0078060367073037205,0.11201757423741315,0.10156742126401824,0.10156742126401824,0.004931012171991017,0.0,247
ridge_teacher_binary,4,9,128,fixed,0.13106322484514552,8,3,1.789500968657487e-06,0.0,0.0002508517633110219,0.000230922774718334,0.14403066648837773,0.004572190658817532,0.004572190658817532,0.0002534071000541427,0.0,135
ridge_teacher_binary,4,9,128,moving,0.1264866786351228,8,3,0.018437711985531513,0.01771354854745233,0.03728324225904803,0.03714032492503349,0.15850956064525118,0.0006185600737499408,0.0004948480589999527,0.018855107041523017,0.0,36
