dataset,input_dim,replicate,width,model_index,reserve_neurons,support_before,support_after,cluster_size,cluster_diameter,objective_before,objective_after,objective_increase,positive_increase,lemma_upper_increment,bound_respected
ridge_teacher,1,4,64,4,4,17,17,0,0.0,0.11745108769687446,0.11745108769687446,0.0,0.0,0.07179692196259266,True
ridge_teacher,1,4,64,5,4,17,17,0,0.0,0.11745108821211624,0.11745108821211624,0.0,0.0,0.07179685466050598,True
ridge_teacher,1,4,64,6,4,17,17,0,0.0,0.11745109006910187,0.11745109006910187,0.0,0.0,0.0717996837579405,True
ridge_teacher,1,4,64,7,4,18,18,0,0.0,0.11745108900388597,0.11745108900388597,0.0,0.0,0.07180238659941446,True
ridge_teacher,1,4,128,0,4,26,26,0,0.0,0.11745108850600534,0.11745108850600534,0.0,0.0,0.03589635934024003,True
ridge_teacher,1,4,128,1,4,23,23,0,0.0,0.11745108798445672,0.11745108798445672,0.0,0.0,0.03589501965648781,True
ridge_teacher,1,4,128,2,4,21,21,0,0.0,0.11745108773201672,0.11745108773201672,0.0,0.0,0.035897062311396194,True
ridge_teacher,1,4,128,3,4,24,24,0,0.0,0.11745108846433483,0.11745108846433483,0.0,0.0,0.03589431949317126,True
ridge_teacher,1,4,128,4,4,27,27,0,0.0,0.11745108799059881,0.11745108799059881,0.0,0.0,0.03589566918186924,True
ridge_teacher,1,4,128,5,4,23,23,0,0.0,0.11745109015709301,0.11745109015709301,0.0,0.0,0.035890897726417986,True
ridge_teacher,1,4,128,6,4,23,23,0,0.0,0.11745108768085653,0.11745108768085653,0.0,0.0,0.03589821012610811,True
ridge_teacher,1,4,128,7,4,23,23,0,0.0,0.11745108791841948,0.11745108791841948,0.0,0.0,0.03589568821278218,True
ridge_teacher,1,5,8,0,4,4,4,0,0.0,0.11745108782521453,0.11745108782521453,0.0,0.0,0.5743369470698795,True
ridge_teacher,1,5,8,1,4,6,3,4,0.0,0.11745108805085888,0.11745108805085888,0.0,0.0,0.5743479192034198,True
ridge_teacher,1,5,8,2,4,5,3,3,0.0,0.11745108806344301,0.11745108806344301,0.0,0.0,0.5743969908588965,True
ridge_teacher,1,5,8,3,4,6,4,3,0.0,0.11745108772737696,0.11745108772737696,0.0,0.0,0.5743861949845296,True
ridge_teacher,1,5,8,4,4,4,4,0,0.0,0.11745109049896738,0.11745109049896738,0.0,0.0,0.5745077532250412,True
