dataset,input_dim,replicate,width,model_index,seed,objective,data_loss,l1_penalty,theta_l1,active_support,max_first_layer_norm,epochs_run,stop_reason,zero_objective
ridge_teacher,1,3,32,2,21294070,0.11745108766488523,0.11434341078631372,0.0031076768785715104,1.5538384392857552,11,1.0,479,patience,0.14489537310943568
ridge_teacher,1,3,32,3,21294071,0.11745108803047437,0.11434317652566928,0.003107911504805088,1.553955752402544,11,1.0,464,patience,0.14489537310943568
ridge_teacher,1,3,32,4,21294072,0.11745108793640026,0.11434365084358938,0.0031074370928108695,1.5537185464054346,12,1.0,447,patience,0.14489537310943568
ridge_teacher,1,3,32,5,21294073,0.1174510881459224,0.11434359038675901,0.0031074977591633796,1.5537488795816898,13,1.0,441,patience,0.14489537310943568
ridge_teacher,1,3,32,6,21294074,0.11745108891744917,0.11434394943435496,0.0031071394830942153,1.5535697415471077,11,1.0,410,patience,0.14489537310943568
ridge_teacher,1,3,32,7,21294075,0.11745108767865489,0.11434341242430995,0.0031076752543449404,1.55383762717247,13,1.0,427,patience,0.14489537310943568
ridge_teacher,1,3,64,0,21297300,0.11745108913308794,0.11434365516207035,0.0031074339710175994,1.5537169855087996,16,1.0,397,patience,0.14489537310943568
ridge_teacher,1,3,64,1,21297301,0.117451087918932,0.1143436139718242,0.003107473947107792,1.553736973553896,15,1.0,432,patience,0.14489537310943568
ridge_teacher,1,3,64,2,21297302,0.11745108766499728,0.11434341708216637,0.003107670582830906,1.553835291415453,18,1.0,485,patience,0.14489537310943568
ridge_teacher,1,3,64,3,21297303,0.11745108812733246,0.11434356080426528,0.003107527323067188,1.5537636615335941,18,1.0,410,patience,0.14489537310943568
ridge_teacher,1,3,64,4,21297304,0.11745108877884049,0.11434313580037851,0.003107952978461981,1.5539764892309904,16,1.0,403,patience,0.14489537310943568
ridge_teacher,1,3,64,5,21297305,0.11745108790647636,0.11434323529106032,0.00310785261541605,1.553926307708025,19,1.0,431,patience,0.14489537310943568
ridge_teacher,1,3,64,6,21297306,0.11745108778149749,0.11434335146591927,0.0031077363155782222,1.5538681577891111,18,1.0,415,patience,0.14489537310943568
ridge_teacher,1,3,64,7,21297307,0.11745108772216964,0.11434353080539632,0.003107556916773319,1.5537784583866596,16,1.0,439,patience,0.14489537310943568
ridge_teacher,1,3,128,0,21303764,0.11745108775222463,0.11434335103804034,0.0031077367141842845,1.553868357092142,26,1.0,402,patience,0.14489537310943568
ridge_teacher,1,3,128,1,21303765,0.11745108794094594,0.11434338045538935,0.0031077074855566027,1.5538537427783012,26,1.0,398,patience,0.14489537310943568
ridge_teacher,1,3,128,2,21303766,0.11745108794619474,0.1143433736433569,0.0031077143028378487,1.5538571514189243,20,1.0,398,patience,0.14489537310943568
ridge_teacher,1,3,128,3,21303767,0.11745108894384479,0.11434284542254185,0.0031082435213029384,1.5541217606514692,25,1.0,402,patience,0.14489537310943568
ridge_teacher,1,3,128,4,21303768,0.11745108871126214,0.11434373260439971,0.003107356106862426,1.553678053431213,24,1.0,400,patience,0.14489537310943568
ridge_teacher,1,3,128,5,21303769,0.11745108946596913,0.11434347253104382,0.003107616934925318,1.5538084674626589,21,1.0,374,patience,0.14489537310943568
ridge_teacher,1,3,128,6,21303770,0.11745108774953918,0.1143433505324407,0.0031077372170984744,1.5538686085492373,24,1.0,413,patience,0.14489537310943568
ridge_teacher,1,3,128,7,21303771,0.11745108766714232,0.11434341721097128,0.0031076704561710357,1.5538352280855179,23,1.0,455,patience,0.14489537310943568
ridge_teacher,1,4,8,0,21301651,0.11745108769020728,0.11434344202956846,0.0031076456606388093,1.5538228303194046,5,1.0,438,patience,0.14489537310943568
ridge_teacher,1,4,8,1,21301652,0.11745108852809966,0.11434347371286452,0.003107614815235138,1.553807407617569,5,1.0,454,patience,0.14489537310943568
ridge_teacher,1,4,8,2,21301653,0.11745108792958212,0.11434365368661832,0.003107434242963791,1.5537171214818954,5,1.0,436,patience,0.14489537310943568
ridge_teacher,1,4,8,3,21301654,0.1174510876677449,0.11434343299190357,0.0031076546758413317,1.5538273379206657,7,1.0,497,patience,0.14489537310943568
ridge_teacher,1,4,8,4,21301655,0.1174510876648598,0.11434341045846275,0.0031076772063970567,1.5538386031985283,6,1.0,496,patience,0.14489537310943568
ridge_teacher,1,4,8,5,21301656,0.11745108901532506,0.11434379123719547,0.003107297778129578,1.5536488890647888,5,1.0,450,patience,0.14489537310943568
