width,percentile,threshold,pair,gap,barrier,hit_max_depth,loss_a_total,loss_b_total,loss_a_data,loss_b_data,loss_a_l1,loss_b_l1
20,pairwise,0.027697494253516197,12,2.568218205124123e-05,0.02772317643556744,True,0.027697494253516197,0.02734634093940258,0.007820083759725094,0.009924509562551975,0.019877410493791103,0.017421831376850605
20,pairwise,0.028596458956599236,13,0.0,0.028596458956599236,False,0.027661766856908798,0.028596458956599236,0.007156468462198973,0.008679050020873547,0.020505298394709826,0.01991740893572569
20,pairwise,0.028510749340057373,14,0.0001292447969317434,0.028639994136989116,True,0.028510749340057373,0.026795504614710808,0.006262488197535276,0.007316878065466881,0.022248261142522097,0.019478626549243927
20,pairwise,0.030026951804757118,15,0.0,0.030026951804757118,False,0.02696702629327774,0.030026951804757118,0.008784686215221882,0.0049393996596336365,0.01818234007805586,0.025087552145123482
20,pairwise,0.028678609058260918,16,0.00018111625523306585,0.028859725313493984,True,0.025598565116524696,0.028678609058260918,0.007664065808057785,0.0047969273291528225,0.01793449930846691,0.023881681729108095
20,pairwise,0.028531288728117943,17,0.00011949066165834604,0.02865077938977629,True,0.028531288728117943,0.026756925508379936,0.00494496850296855,0.007530990522354841,0.023586320225149393,0.019225934986025095
20,pairwise,0.02964152581989765,18,0.0,0.02964152581989765,False,0.02913503348827362,0.02964152581989765,0.003311846172437072,0.005489026661962271,0.02582318731583655,0.02415249915793538
20,pairwise,0.02925177849829197,19,3.559272363782076e-05,0.02928737122192979,True,0.026433676481246948,0.02925177849829197,0.007391760591417551,0.006986094173043966,0.019041915889829397,0.022265684325248003
20,pairwise,0.02704475447535515,20,0.00794718248482968,0.03499193696018483,True,0.026893675327301025,0.02704475447535515,0.00855131633579731,0.00813568476587534,0.018342358991503716,0.01890906970947981
20,pairwise,0.027378452941775322,21,1.0823827236890182e-05,0.027389276769012212,True,0.027378452941775322,0.026858985424041748,0.008892077952623367,0.007876595482230186,0.018486374989151955,0.01898238994181156
20,pairwise,0.02745034359395504,22,0.006088562691584226,0.033538906285539266,True,0.02745034359395504,0.02700553834438324,0.006899191532284021,0.009182347916066647,0.02055115206167102,0.017823190428316593
20,pairwise,0.029798228293657303,23,1.135379076003945e-05,0.029809582084417342,True,0.02609093114733696,0.029798228293657303,0.008771352469921112,0.0050229355692863464,0.017319578677415848,0.024775292724370956
20,pairwise,0.027771616354584694,24,3.1581465154903454e-06,0.027774774501100184,True,0.026582427322864532,0.027771616354584694,0.0076791346073150635,0.00980960763990879,0.01890329271554947,0.017962008714675903
20,pairwise,0.0317222960293293,25,0.0,0.0317222960293293,False,0.027298063039779663,0.0317222960293293,0.005997501779347658,0.006294406950473785,0.021300561260432005,0.025427889078855515
20,pairwise,0.02870955504477024,26,0.0,0.02870955504477024,False,0.02870955504477024,0.027858596295118332,0.00627853674814105,0.006465231068432331,0.02243101829662919,0.021393365226686
20,pairwise,0.03029266931116581,27,0.0,0.03029266931116581,False,0.02666747011244297,0.03029266931116581,0.006905878894031048,0.004681134130805731,0.019761591218411922,0.02561153518036008
20,pairwise,0.028081975877285004,28,1.4634463936090414e-05,0.028096610341221094,True,0.027227656915783882,0.028081975877285004,0.0069366637617349625,0.007543147075921297,0.02029099315404892,0.020538828801363707
20,pairwise,0.02702358365058899,29,0.004859611384570597,0.03188319503515959,True,0.02702358365058899,0.026437873020768166,0.006837144959717989,0.007650509476661682,0.020186438690871,0.018787363544106483
20,pairwise,0.029495343565940857,30,5.531619302928323e-05,0.02955065975897014,True,0.029495343565940857,0.026481790468096733,0.004788381978869438,0.006056865677237511,0.02470696158707142,0.020424924790859222
20,pairwise,0.027841821312904358,31,0.0,0.027841821312904358,False,0.027841821312904358,0.027353530749678612,0.006484915968030691,0.008275801315903664,0.021356905344873667,0.019077729433774948
