width,percentile,threshold,pair,gap,barrier,hit_max_depth,loss_a_total,loss_b_total,loss_a_data,loss_b_data,loss_a_l1,loss_b_l1
200,pairwise,0.035963721573352814,51,1.322478057619314e-09,0.03596372289583087,True,0.035963721573352814,0.03584309294819832,0.02734573744237423,0.026976658031344414,0.008617984130978584,0.008866434916853905
200,pairwise,0.036456067115068436,52,7.57005065681049e-07,0.03645682412013412,True,0.03619811683893204,0.036456067115068436,0.027771662920713425,0.028096498921513557,0.008426453918218613,0.008359568193554878
200,pairwise,0.035727210342884064,53,2.81794741749386e-06,0.03573002829030156,True,0.03510068729519844,0.035727210342884064,0.025755371898412704,0.026301387697458267,0.009345315396785736,0.009425822645425797
200,pairwise,0.03766118362545967,54,3.7978648324485387e-06,0.03766498149029212,True,0.03766118362545967,0.03533046692609787,0.029357586055994034,0.026024917140603065,0.008303597569465637,0.009305549785494804
200,pairwise,0.03706120327115059,55,4.8322528600694414e-06,0.03706603552401066,True,0.03706120327115059,0.03550078719854355,0.028708461672067642,0.026421189308166504,0.008352741599082947,0.009079597890377045
200,pairwise,0.03760102763772011,56,5.669370293642784e-07,0.03760159457474947,True,0.03760102763772011,0.03648122400045395,0.02979261241853237,0.027838004752993584,0.0078084152191877365,0.008643219247460365
200,pairwise,0.03739817813038826,57,1.9097141921511906e-06,0.03740008784458041,True,0.03739817813038826,0.03609061986207962,0.02932659722864628,0.027395598590373993,0.008071580901741982,0.008695021271705627
200,pairwise,0.03676155209541321,58,1.56711030263601e-09,0.03676155366252351,True,0.03676155209541321,0.03643209487199783,0.02877611480653286,0.028363408520817757,0.007985437288880348,0.008068686351180077
200,pairwise,0.03600630909204483,59,3.299180418254999e-06,0.036009608272463085,True,0.03600630909204483,0.03588983416557312,0.026836533099412918,0.026563189923763275,0.009169775992631912,0.009326644241809845
200,pairwise,0.036367159336805344,60,1.0905377566816643e-06,0.036368249874562025,True,0.036367159336805344,0.03539278730750084,0.027319898828864098,0.02633761055767536,0.009047260507941246,0.009055176749825478
200,pairwise,0.0373859629034996,61,7.711350932804173e-10,0.0373859636746347,True,0.035376764833927155,0.0373859629034996,0.026277031749486923,0.02938951924443245,0.009099733084440231,0.007996443659067154
200,pairwise,0.038014791905879974,62,7.1814954280824406e-06,0.03802197340130806,True,0.0362754762172699,0.038014791905879974,0.027833035215735435,0.030387241393327713,0.008442441001534462,0.007627550512552261
200,pairwise,0.03959941491484642,63,3.233663737778336e-06,0.0396026485785842,True,0.03959941491484642,0.036324188113212585,0.03066449612379074,0.02764042839407921,0.00893491879105568,0.008683759719133377
200,pairwise,0.036082085222005844,64,1.2926757303466374e-09,0.036082086514681574,True,0.03550078719854355,0.036082085222005844,0.026421189308166504,0.027822664007544518,0.009079597890377045,0.008259421214461327
200,pairwise,0.03676845133304596,65,1.8239598721242478e-06,0.036770275292918084,True,0.03676845133304596,0.035519011318683624,0.02848181128501892,0.026261763647198677,0.008286640048027039,0.009257247671484947
200,pairwise,0.0396597720682621,66,6.223987042904e-05,0.03972201193869114,True,0.035645741969347,0.0396597720682621,0.02649848721921444,0.03230384737253189,0.00914725475013256,0.007355924695730209
200,pairwise,0.038167327642440796,67,5.530088208617612e-06,0.038172857730649414,True,0.038167327642440796,0.03684035688638687,0.030311835929751396,0.029159503057599068,0.0078554917126894,0.007680853828787804
200,pairwise,0.0365879088640213,68,3.0953521782048354e-06,0.036591004216199506,True,0.0365879088640213,0.03615489602088928,0.028346234932541847,0.02764107659459114,0.008241673931479454,0.008513819426298141
